part_number,product_url
WDGP-36S-10-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-11-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-11-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-11-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-12-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-12-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-XX-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-XX-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-XX-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-58A-06-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-06-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-06-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-08-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-08-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-08-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-4Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-4Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-4Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-10-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-10-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58A-10-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp58a/
WDGP-58B-10-XXXXX-A-M14-SC8-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-10-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-10-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-08-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-08-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-08-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-4Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-4Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGP-58B-4Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp58b/
WDGN-36A-2Z-XXX-XXX-BAS-SC5-150,https://www.wachendorff-automation.com/wdgn36a/
WDGN-36A-08-XXX-XXX-ADV-K1-050,https://www.wachendorff-automation.com/wdgn36a/
